"LotArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","SalePrice"
3.21204047769286,0,0,40.2825342465753,15.4009819967267,15.2134006424966,22.9055690072639,21.4016578749058,0,0,66.6666666666667,0,50,33.3333333333333,41.6666666666667,0,25,38.6459802538787,0,0,135000
2.47727219612517,11.3571934798016,0,7.49143835616438,13.3551554828151,11.0601193207894,0,9.08063300678222,0,50,33.3333333333333,0,37.5,33.3333333333333,25,33.3333333333333,25,18.6177715091678,0,0,130500
3.65514501390544,11.7292700212615,0,25.6421232876712,20.6382978723404,21.2712253327214,0,17.4642049736247,33.3333333333333,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,33.3333333333333,50,30.5359661495063,0,0,163000
4.10572810769123,24.2558469170801,0,13.5702054794521,27.5941080196399,31.206975676916,0,25.621703089676,33.3333333333333,0,66.6666666666667,0,37.5,33.3333333333333,41.6666666666667,33.3333333333333,50,44.851904090268,29.75495915986,10.4204753199269,307000
2.25291546892893,0,0,39.6832191780822,15.1718494271686,16.8196420376319,22.8571428571429,22.7015825169555,0,0,33.3333333333333,50,37.5,33.3333333333333,25,0,50,40.6205923836389,13.0688448074679,0,141500
6.09081773352965,22.5726435152374,0,22.5171232876712,29.4599018003273,33.6392840752639,0,27.6186887716654,33.3333333333333,0,66.6666666666667,0,37.5,33.3333333333333,41.6666666666667,33.3333333333333,75,53.9492242595204,31.5052508751459,14.2595978062157,312500
5.33034191030405,0,0,87.4143835616438,33.4206219312602,39.1922900413034,0,32.1778447626225,0,0,66.6666666666667,50,37.5,33.3333333333333,50,33.3333333333333,75,98.0253878702398,0,16.4533820840951,253293
3.87482764261843,13.9262934089298,0,3.51027397260274,14.2062193126023,18.6324001835704,0,15.2976639035418,33.3333333333333,0,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,33.3333333333333,50,30.8885754583921,18.6697782963827,4.02193784277879,187500
5.42195424057585,21.2260807937633,0,0,19.607201309329,21.2023864157871,0,17.4076865109269,66.6666666666667,0,0,100,0,66.6666666666667,33.3333333333333,0,50,28.2087447108604,14.002333722287,0,108959
1.72988384865269,16.0170092133239,0,17.5513698630137,21.505728314239,22.4873795318954,0,18.4626978146194,33.3333333333333,0,66.6666666666667,0,25,33.3333333333333,33.3333333333333,33.3333333333333,50,44.1466854724965,20.0700116686114,11.3345521023766,230000
4.20668863492954,0,0,24.6575342465753,9.42716857610475,13.0335016062414,39.1283292978208,25.923134890731,0,0,66.6666666666667,0,37.5,33.3333333333333,58.3333333333333,0,50,33.8504936530324,1.4002333722287,2.0109689213894,140000
4.13237046904578,0,0,35.6164383561644,13.6170212765957,12.6434144102799,40.3389830508475,26.0738507912585,0,0,66.6666666666667,50,37.5,33.3333333333333,41.6666666666667,33.3333333333333,50,30.1128349788434,0,17.1846435100548,185000
0.381873846081937,6.69737774627923,0,16.1815068493151,12.3731587561375,9.98164295548417,38.9346246973366,23.3421250941974,0,0,66.6666666666667,50,37.5,33.3333333333333,25,0,50,31.0296191819464,0,5.85009140767824,177500
5.79588211923625,8.04394046775337,0,17.5513698630137,14.1407528641571,13.0335016062414,44.455205811138,27.9954785229842,0,0,33.3333333333333,100,50,33.3333333333333,50,66.6666666666667,50,34.6967559943582,7.00116686114352,15.3564899451554,201800
5.07607095281498,18.1431608788094,0,20.5907534246575,24.6317512274959,26.8701239100505,0,22.0610399397136,33.3333333333333,0,33.3333333333333,0,25,33.3333333333333,33.3333333333333,33.3333333333333,50,35.6135401974612,0,0,149500
2.25758956741219,13.8908575478384,0,0,12.8314238952537,10.325837540156,0,8.47776940467219,33.3333333333333,0,33.3333333333333,0,25,33.3333333333333,25,0,0,0,0,0,109500
3.31860992311108,6.69737774627923,0,14.6404109589041,11.7839607201309,16.4754474529601,34.8668280871671,35.0037678975132,0,0,66.6666666666667,50,50,33.3333333333333,50,33.3333333333333,25,16.9252468265162,30.5717619603267,4.38756855575868,179500
3.58363130711164,0,0,41.138698630137,15.7283142389525,17.0491050940799,0,13.9977392614921,0,0,33.3333333333333,0,25,33.3333333333333,33.3333333333333,0,25,23.836389280677,0,0,67000
4.33475893337073,0,0,46.3184931506849,17.708674304419,17.1638366223038,42.1791767554479,30.501130369254,0,0,66.6666666666667,50,37.5,33.3333333333333,58.3333333333333,33.3333333333333,75,73.5543018335684,18.6697782963827,9.14076782449726,252000
1.26995255790039,0,0,26.7551369863014,10.2291325695581,6.67737494263424,30.2663438256659,17.2569706103994,0,0,66.6666666666667,50,25,33.3333333333333,25,0,50,44.0761636107193,0,9.87202925045704,171900
10.1194232162472,0,0,47.388698630137,18.1178396072013,27.1684258834328,73.5108958837772,61.6804822908817,0,0,66.6666666666667,50,50,33.3333333333333,83.3333333333333,66.6666666666667,75,59.2383638928068,0,47.5319926873857,475000
4.77973310897661,0,0,25.1712328767123,9.62356792144026,24.9885268471776,36.2227602905569,41.8425018839488,0,0,66.6666666666667,0,37.5,33.3333333333333,75,33.3333333333333,50,47.3906911142454,50.291715285881,0,191000
7.69122905419617,3.11835577604536,0,55.222602739726,23.9934533551555,25.9752179899036,0,21.3262999246421,0,0,33.3333333333333,50,37.5,33.3333333333333,33.3333333333333,66.6666666666667,50,37.2355430183357,0,25.5941499085923,149900
3.27841267615509,9.67399007795889,0,11.5582191780822,13.3551554828151,11.0601193207894,0,9.08063300678222,0,0,33.3333333333333,0,25,33.3333333333333,25,0,25,18.6177715091678,19.6032672112019,0,124500
4.84704012713548,0,0,81.5496575342466,31.1783960720131,36.048646167967,0,29.5968349660889,0,0,66.6666666666667,0,37.5,33.3333333333333,50,33.3333333333333,75,55.5712270803949,0,34.9177330895795,320000
4.02907289256585,6.27214741318214,19.674355495251,17.6369863013699,17.2831423895254,16.7278568150528,0,13.733986435569,33.3333333333333,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,0,25,19.7461212976023,0,0,128000
4.49695015073968,9.21332388377038,0,18.8356164383562,15.7119476268412,14.3643873336393,0,11.7935192162773,33.3333333333333,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,0,25,30.4654442877292,14.002333722287,0,94750
3.91315525018112,5.98866052445074,0,30.0513698630137,17.0212765957447,17.5080312069757,0,14.3745290128109,0,0,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,0,50,33.8504936530324,0,0,152000
4.35859683563533,0,0,43.9212328767123,16.7921440261866,15.8788435061955,45.1331719128329,30.5953278070836,0,0,66.6666666666667,50,37.5,33.3333333333333,58.3333333333333,33.3333333333333,75,66.0084626234133,17.9696616102684,38.3912248628885,250000
1.77849447287854,4.23458540042523,0,13.3561643835616,9.01800327332242,4.97934832491969,26.682808716707,14.4687264506405,0,0,66.6666666666667,50,25,33.3333333333333,16.6666666666667,0,50,33.8504936530324,0,10.9689213893967,148800
3.66215616163033,14.3515237420269,0,31.0787671232877,25.139116202946,27.581459385039,0,22.6450640542577,33.3333333333333,0,66.6666666666667,0,37.5,33.3333333333333,41.6666666666667,0,50,37.5176304654443,22.4037339556593,13.5283363802559,214000
3.87389282292178,0,0,63.4417808219178,24.2553191489362,26.3423588802203,52.8813559322034,42.2004521477016,0,0,66.6666666666667,50,37.5,33.3333333333333,66.6666666666667,33.3333333333333,75,61.212976022567,0,27.0566727605119,276000
4.13283787889411,11.6229624379872,0,12.8424657534247,15.6464811783961,14.2726021110601,54.6246973365617,32.9691032403919,33.3333333333333,0,66.6666666666667,50,50,33.3333333333333,50,0,50,43.5825105782793,0,8.22669104204753,233000
3.55698894575709,11.6052445074415,0,0,10.7201309328969,19.7338228545204,0,16.2019593067069,0,50,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,33.3333333333333,50,38.0112834978843,0,0,159500
3.16342985346701,0,0,43.236301369863,16.5302782324059,15.5117026158788,60.8716707021792,36.4167294649586,0,0,66.6666666666667,50,50,33.3333333333333,50,33.3333333333333,50,27.5035260930889,14.002333722287,8.40950639853748,200000
5.24106662927388,0,0,30.6078767123288,11.7021276595745,21.7301514456173,22.1307506053269,26.4506405425772,0,0,66.6666666666667,0,50,33.3333333333333,41.6666666666667,33.3333333333333,25,25.9520451339915,6.41773628938156,0,104900
3.31860992311108,7.49468462083629,0,32.4486301369863,19.328968903437,24.2312987608995,14.7215496368039,25.621703089676,0,0,66.6666666666667,0,50,33.3333333333333,41.6666666666667,33.3333333333333,50,40.6205923836389,39.9066511085181,0,136500
4.80684288017949,5.58114812189936,7.46268656716418,4.88013698630137,8.82160392798691,16.2000917852226,33.1719128329298,26.20572720422,0,0,66.6666666666667,50,37.5,33.3333333333333,33.3333333333333,33.3333333333333,50,38.787023977433,0,16.0877513711152,197000
3.64579681693893,10.8433734939759,0,10.7876712328767,14.1407528641571,12.1615419917393,0,9.98492840994725,0,0,33.3333333333333,0,25,33.3333333333333,25,0,25,21.1565585331453,0,0,127500
2.75771810512048,0,0,33.2191780821918,12.7004909983633,11.863240018357,31.5254237288136,22.0045214770158,0,0,33.3333333333333,50,37.5,33.3333333333333,33.3333333333333,33.3333333333333,25,19.0409026798307,0,0,149000
7.12566313772231,13.8377037562013,0,21.5325342465753,21.0147299509002,22.3955943093162,55.2058111380145,39.8643556895252,33.3333333333333,0,66.6666666666667,50,37.5,33.3333333333333,41.6666666666667,33.3333333333333,75,75.3878702397743,0,23.0347349177331,340000
2.19682628712987,5.86463501063076,0,13.6130136986301,10.6219312602291,7.91647544745296,24.4067796610169,15.9947249434815,0,0,33.3333333333333,50,25,33.3333333333333,33.3333333333333,0,25,21.7207334273625,0,32.1755027422303,120000
5.36212577999018,8.82352941176471,0,19.6917808219178,15.6792144026187,14.3184947223497,0,11.7558402411454,0,0,33.3333333333333,0,25,33.3333333333333,25,0,25,21.2270803949224,0,0,151500
4.34831381897217,21.2615166548547,0,17.5513698630137,26.3502454991817,29.2794860027536,0,24.0391861341372,33.3333333333333,0,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,66.6666666666667,50,33.8504936530324,19.6032672112019,12.4314442413163,205000
8.994835121176,0,0,33.861301369863,12.9459901800327,20.6975676916017,41.501210653753,33.1386586284853,0,0,66.6666666666667,50,37.5,33.3333333333333,41.6666666666667,33.3333333333333,50,38.2228490832158,42.4737456242707,11.5173674588665,215000
3.19007221482157,0,0,30.0513698630137,11.4893617021277,8.44424047728316,37.7239709443099,21.6088922381311,0,0,66.6666666666667,50,37.5,33.3333333333333,33.3333333333333,33.3333333333333,50,24.1889985895628,0,6.58135283363803,174000
4.05010633574049,20.3756201275691,0,13.527397260274,23.9934533551555,25.9752179899036,65.956416464891,46.9856819894499,33.3333333333333,0,100,0,50,33.3333333333333,75,33.3333333333333,75,74.1889985895628,14.585764294049,26.3254113345521,424870
3.95428731683377,11.9418851878101,7.19131614654003,0,12.7659574468085,10.6470858191831,39.3704600484262,24.0580256217031,33.3333333333333,0,33.3333333333333,50,50,33.3333333333333,41.6666666666667,0,50,31.1706629055007,38.2730455075846,23.400365630713,167900
4.27212601369511,8.73493975903614,0,43.5359589041096,24.7135842880524,28.682882055989,58.498789346247,46.3074604370761,0,0,66.6666666666667,0,62.5,33.3333333333333,50,66.6666666666667,50,36.6713681241185,0,100,256000
3.74722475402557,0.425230333097094,0,55.222602739726,21.505728314239,22.4873795318954,0,18.4626978146194,0,0,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,33.3333333333333,50,31.0296191819464,0,4.02193784277879,176432
4.88490032484984,12.4911410347271,0,48.7585616438356,30.1800327332242,34.6489215236347,0,28.4476262245667,0,0,66.6666666666667,0,37.5,33.3333333333333,41.6666666666667,33.3333333333333,50,38.5049365303244,0,22.3034734917733,190000
2.25291546892893,0,0,37.8424657534247,14.468085106383,15.0298301973382,28.2808716707022,23.3421250941974,0,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,0,25,16.9252468265162,0,0,133000
5.60891817990605,6.67965981573352,0,23.5873287671233,15.1882160392799,13.630105553006,0,11.1906556141673,0,0,33.3333333333333,0,25,33.3333333333333,16.6666666666667,0,25,17.771509167842,30.4550758459743,0,132000
7.0887377597046,0,0,34.9315068493151,13.3551554828151,12.3451124368977,25.2300242130751,19.9510173323286,0,0,33.3333333333333,50,37.5,33.3333333333333,50,0,25,21.1565585331453,14.1190198366394,0,135500
1.87431349178527,0,0,20.7619863013699,7.93780687397709,15.3051858650757,30.7021791767554,24.5101733232856,0,0,33.3333333333333,0,25,33.3333333333333,25,0,25,17.9830747531735,45.9743290548425,0,117000
4.55257192269041,11.2863217576187,0,0,10.4255319148936,12.9187700780174,21.2590799031477,18.8771665410701,0,0,33.3333333333333,50,37.5,33.3333333333333,41.6666666666667,0,25,40.197461212976,0,8.59232175502742,108000
6.37920960994648,23.5648476257973,0,5.22260273972603,23.7643207855974,26.2046810463515,59.9031476997579,44.819140919367,33.3333333333333,0,66.6666666666667,50,37.5,33.3333333333333,75,33.3333333333333,75,60.5077574047955,14.7024504084014,12.0658135283364,446261
1.36670639650377,14.8830616583983,0,8.56164383561644,17.0212765957447,16.6590178981184,0,13.6774679728711,33.3333333333333,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,33.3333333333333,50,40.3385049365303,11.6686114352392,20.109689213894,129900
1.93320713267429,13.0226789510985,0,2.61130136986301,13.0278232405892,10.6011932078935,17.3365617433414,15.4483798040693,33.3333333333333,0,33.3333333333333,0,37.5,33.3333333333333,41.6666666666667,0,25,16.9252468265162,0,17.5502742230347,125500
2.75771810512048,0,0,22.6883561643836,8.67430441898527,5.66773749426342,25.6658595641646,14.638281838734,0,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,0,25,20.3102961918195,0,0,101000
8.94201780831522,24.9822820694543,0,18.75,30.2454991816694,34.7407067462139,42.6150121065375,45.1017332328561,33.3333333333333,0,66.6666666666667,50,50,33.3333333333333,66.6666666666667,66.6666666666667,75,49.7884344146686,0,0,437154
4.13190305919746,13.9617292700213,0,11.472602739726,17.2831423895254,16.9802661771455,0,13.9412207987943,33.3333333333333,0,33.3333333333333,50,37.5,33.3333333333333,33.3333333333333,0,50,34.9083215796897,0,16.0877513711152,153500
2.34826707798733,0,0,22.2602739726027,8.51063829787234,4.26801284993116,0,3.50414468726451,0,0,33.3333333333333,0,12.5,33.3333333333333,16.6666666666667,0,25,16.9252468265162,5.71761960326721,0,68500
4.68157704082825,11.0559886605245,0,8.26198630136986,13.3715220949264,11.2436897659477,51.81598062954,29.3896006028636,33.3333333333333,0,66.6666666666667,50,50,33.3333333333333,50,33.3333333333333,50,35.966149506347,0,7.31261425959781,214900
2.72780387482764,8.57547838412473,0,21.1900684931507,16.0229132569558,14.8003671408903,47.409200968523,30.5953278070836,0,0,66.6666666666667,0,50,66.6666666666667,50,0,50,34.6967559943582,0,0,145000
1.29005118137839,4.71296952515946,0,48.7585616438356,22.9950900163666,23.0151445617256,0,18.896006028636,33.3333333333333,0,66.6666666666667,0,25,33.3333333333333,25,0,50,36.0366713681241,16.8028004667445,12.4314442413163,181000
4.07207459861179,16.3004961020553,12.2116689280868,1.62671232876712,18.6252045826514,19.4355208811381,0,15.9570459683497,33.3333333333333,0,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,0,50,41.4668547249647,0,0,137500
2.61749515062282,7.14032600992204,8.48032564450475,9.07534246575342,12.1112929623568,10.1881597062873,0,8.36473247927656,0,0,33.3333333333333,0,25,33.3333333333333,16.6666666666667,33.3333333333333,25,65.1622002820875,0,4.57038391224863,120500
2.67124728318026,3.27781715095677,0,22.4315068493151,11.6039279869067,14.8003671408903,10.8474576271186,16.3715146948003,33.3333333333333,0,33.3333333333333,0,37.5,33.3333333333333,25,33.3333333333333,25,24.8236953455571,0,0,110000
3.71357124494613,12.1545003543586,0,13.013698630137,16.20294599018,15.052776502983,0,12.3587038432555,0,50,33.3333333333333,0,37.5,33.3333333333333,25,0,50,47.3906911142454,0,0,145000
4.44039355909229,16.9383416017009,12.3473541383989,16.4383561643836,24.9099836333879,27.8568150527765,51.6222760290557,42.9540316503391,0,0,66.6666666666667,50,50,33.3333333333333,58.3333333333333,33.3333333333333,50,44.0056417489422,4.4340723453909,44.4241316270567,240000
6.68489565075136,22.0942593905032,0,10.8732876712329,24.5662847790507,33.6622303809087,0,27.6375282592313,33.3333333333333,0,66.6666666666667,0,12.5,33.3333333333333,33.3333333333333,66.6666666666667,50,34.132581100141,0,9.87202925045704,289000
3.99588679333474,0,0,72.3030821917808,27.6432078559738,31.0922441486921,0,25.5275056518463,0,0,66.6666666666667,0,37.5,33.3333333333333,41.6666666666667,0,75,67.277856135402,0,10.2376599634369,248328
1.54619177826077,0,0,31.9777397260274,12.2258592471358,9.47682423129876,0,7.78070836473248,0,0,33.3333333333333,0,25,33.3333333333333,16.6666666666667,0,25,15.5148095909732,0,0,80000
5.3752132557433,26.8958185683912,0,0,24.8445171849427,30.0596603946765,0,24.679728711379,33.3333333333333,50,66.6666666666667,0,25,33.3333333333333,25,33.3333333333333,50,40.1269393511989,9.33488914819137,0,275000
3.60746920937624,0,0,31.1643835616438,11.9148936170213,9.04084442404773,35.2542372881356,21.1379050489827,0,0,66.6666666666667,50,37.5,33.3333333333333,50,33.3333333333333,50,28.2087447108604,11.6686114352392,4.38756855575868,179540
2.73574984224918,6.85683912119064,0,16.0102739726027,12.4549918166939,10.9224414869206,38.4019370460048,23.9073097211756,0,0,66.6666666666667,50,37.5,33.3333333333333,41.6666666666667,0,50,34.132581100141,0,22.6691042047532,175900
2.75771810512048,0,0,0,0,16.3836622303809,0,13.4513941220799,0,0,33.3333333333333,0,37.5,33.3333333333333,41.6666666666667,0,50,29.6191819464034,0,4.93601462522852,98300
5.04335226343219,0,0,25.0428082191781,9.57446808510638,18.4947223497017,35.2542372881356,28.8997739261492,0,0,100,50,37.5,33.3333333333333,41.6666666666667,33.3333333333333,50,33.638928067701,31.2718786464411,20.4753199268739,178000
2.67919325060179,16.7080085046067,0,0,15.4337152209493,13.9743001376778,0,11.4732479276564,33.3333333333333,0,33.3333333333333,0,25,33.3333333333333,16.6666666666667,66.6666666666667,50,42.3131170662906,4.90081680280047,0,135960
2.33330996284092,0,0,36.8578767123288,14.0916530278232,12.4598439651216,29.0556900726392,21.5335342878674,0,50,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,33.3333333333333,25,15.2327221438646,0,9.14076782449726,145000
2.19682628712987,0,0,33.3904109589041,12.7659574468085,11.2666360715925,28.4261501210654,20.3089675960814,0,0,33.3333333333333,0,50,33.3333333333333,33.3333333333333,33.3333333333333,25,19.7461212976023,5.25087514585764,0,132500
4.34317231064059,0,0,25.7705479452055,9.85270049099836,12.9876089949518,29.1525423728814,22.0045214770158,0,0,33.3333333333333,50,37.5,33.3333333333333,41.6666666666667,66.6666666666667,25,12.6939351198872,11.2018669778296,0,165000
3.31860992311108,16.3359319631467,0,16.7808219178082,21.505728314239,22.4873795318954,0,18.4626978146194,33.3333333333333,0,33.3333333333333,0,37.5,33.3333333333333,25,0,25,20.7334273624824,29.171528588098,0,145000
3.34198041552736,0,0,57.7482876712329,22.0785597381342,23.2905002294631,0,19.1220798794273,0,0,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,0,50,38.0112834978843,14.002333722287,10.054844606947,179000
4.63203159690575,0.354358610914245,0,68.236301369863,26.4157119476268,29.3712712253327,0,24.1145440844009,0,0,66.6666666666667,0,37.5,33.3333333333333,41.6666666666667,0,75,61.0014104372355,16.8028004667445,10.7861060329068,221500
4.17724181448503,0,0,33.5188356164384,12.8150572831424,10.3028912345112,33.9467312348668,21.6654107008289,0,0,66.6666666666667,50,37.5,33.3333333333333,50,33.3333333333333,50,27.7150916784203,0,13.1627056672761,178900
3.42845123746757,5.95322466335932,2.78154681139756,12.6284246575342,10.9983633387889,16.9343735658559,10.3147699757869,17.9163526752072,33.3333333333333,0,33.3333333333333,0,25,33.3333333333333,33.3333333333333,0,25,16.9252468265162,0,0,127000
2.25291546892893,8.6640680368533,0,11.9434931506849,12.569558101473,15.6264341441028,0,12.8296910324039,0,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,0,25,31.7348377997179,0,0,88000
10.4209025684171,22.289156626506,0,3.16780821917808,21.8003273322422,22.9004130335016,9.29782082324455,22.4189902034665,66.6666666666667,0,0,50,0,33.3333333333333,16.6666666666667,33.3333333333333,50,41.3258110014104,31.2718786464411,0,260000
3.49108415714319,27.2856130403969,0,6.93493150684932,27.8559738134206,31.3905461220743,0,25.7724189902035,33.3333333333333,0,33.3333333333333,50,12.5,33.3333333333333,41.6666666666667,33.3333333333333,75,74.1889985895628,0,13.1627056672761,367294
4.13657715768071,8.07937632884479,0,19.5205479452055,14.9263502454992,13.2629646626893,0,10.8892238131123,0,0,33.3333333333333,0,25,33.3333333333333,25,0,25,19.3935119887165,0,0,114500
4.32915001519082,22.8206945428774,0,12.5856164383562,25.8919803600655,29.2794860027536,26.682808716707,34.4197437829691,33.3333333333333,0,33.3333333333333,50,37.5,33.3333333333333,50,33.3333333333333,75,55.6417489421721,20.7701283547258,21.9378427787934,325624
5.87487438360326,3.22466335931963,0,26.1986301369863,12.9950900163666,10.5553005966039,32.7360774818402,21.4016578749058,0,50,66.6666666666667,0,37.5,33.3333333333333,33.3333333333333,0,50,27.3624823695346,0,13.7111517367459,177000
3.87950174110169,10.7547838412473,0,21.6609589041096,18.2160392798691,17.8751720972923,0,14.6759608138659,0,0,33.3333333333333,0,37.5,33.3333333333333,25,33.3333333333333,25,18.6177715091678,0,14.6252285191956,147000
4.73299212414406,0,0,58.3047945205479,22.291325695581,23.5888022028453,34.8668280871671,32.93142426526,0,0,66.6666666666667,50,37.5,33.3333333333333,33.3333333333333,0,50,34.132581100141,32.6721120186698,43.5100548446069,200000
0.879665334548599,0,0,54.1952054794521,20.7201309328969,21.3859568609454,0,17.5584024114544,0,0,66.6666666666667,0,25,33.3333333333333,33.3333333333333,33.3333333333333,50,27.3624823695346,11.6686114352392,2.92504570383912,159895
5.98284605856645,3.40184266477675,0,22.9452054794521,11.9148936170213,37.4942634235888,71.6222760290557,58.6473247927656,0,0,100,50,50,33.3333333333333,75,66.6666666666667,75,71.509167842031,36.6394399066511,2.19378427787934,381000
3.31954474280773,3.64989369241673,0,39.1267123287671,18.3306055646481,18.0357962368059,0,14.8078372268274,0,0,33.3333333333333,0,37.5,33.3333333333333,33.3333333333333,0,0,0,0,5.48446069469835,147000
2.14541120381406,9.5322466335932,0,11.9006849315068,13.3551554828151,11.0601193207894,0,9.08063300678222,0,0,33.3333333333333,0,25,33.3333333333333,25,0,25,30.4654442877292,0,0,120500
2.76987076117694,0,0,34.1609589041096,13.0605564648118,10.6470858191831,40.774818401937,24.6043707611153,0,0,66.6666666666667,50,37.5,33.3333333333333,33.3333333333333,0,50,41.9605077574048,0,8.22669104204753,183000
0.327654303676178,0,0,23.3732876712329,8.93617021276596,4.86461679669573,26.4406779661017,14.2803315749812,0,0,33.3333333333333,50,37.5,33.3333333333333,33.3333333333333,0,25,20.1692524682652,0,0,75000
6.31143518193928,7.3706591070163,0,17.5085616438356,13.5024549918167,17.5080312069757,43.3898305084746,31.2547098718915,0,0,66.6666666666667,50,50,33.3333333333333,50,33.3333333333333,50,34.9083215796897,0,12.0658135283364,190000
3.31860992311108,5.13819985825656,0,0,4.74631751227496,2.38641578705828,0,1.95930670685757,0,0,33.3333333333333,0,12.5,33.3333333333333,8.33333333333333,0,25,17.3483779971791,0,0,60000
3.65514501390544,5.82919914953933,0,29.8373287671233,16.7921440261866,18.3340982101882,33.2687651331719,27.9954785229842,33.3333333333333,0,66.6666666666667,0,50,33.3333333333333,50,0,25,16.9252468265162,0,18.2815356489945,184000
1.91638037813457,6.55563430191354,0,33.347602739726,18.8052373158756,18.7012391005048,22.6150121065375,24.1522230595328,0,0,66.6666666666667,0,37.5,33.3333333333333,25,0,25,15.2327221438646,0,0,152000
3.52146579728435,20.7299787384833,0,12.5,23.9279869067103,25.8834327673245,36.9007263922518,35.6066314996232,33.3333333333333,0,66.6666666666667,50,50,33.3333333333333,66.6666666666667,33.3333333333333,75,52.0451339915374,21.4702450408401,0,350000
4.56425716889855,0,0,46.4469178082192,17.7577741407529,18.0357962368059,41.1622276029056,30.8214016578749,0,0,66.6666666666667,50,37.5,33.3333333333333,50,33.3333333333333,75,53.1029619181946,20.6534422403734,13.5283363802559,281000
